device_id,total_txns,fraud_txns,fraud_value,linked_accounts,device_type
2607.0,74,1,264.16,1,mobile
2608.0,117,0,0.0,1,desktop
2609.0,126,2,522.12,1,desktop
2610.0,145,1,1.51,1,tablet
2611.0,115,1,313.21,1,tablet
2612.0,117,0,0.0,1,mobile
2613.0,123,1,195.93,1,mobile
2614.0,23,0,0.0,1,mobile
2615.0,37,1,40.36,1,desktop
2616.0,44,1,49.91,1,mobile
2617.0,110,2,39.43,1,mobile
2618.0,29,1,632.88,1,tablet
2619.0,79,0,0.0,1,mobile
2620.0,133,0,0.0,1,desktop
2621.0,12,0,0.0,1,mobile
2622.0,29,1,2586.84,1,mobile
2623.0,70,2,3459.44,1,mobile
2624.0,14,1,13405.34,1,desktop
2625.0,120,1,117.93,1,desktop
2626.0,129,1,49.31,1,desktop
2627.0,64,0,0.0,1,mobile
2628.0,64,0,0.0,1,mobile
2629.0,115,3,348.22,1,tablet
2630.0,145,0,0.0,1,tablet
2631.0,113,0,0.0,1,mobile
2632.0,92,1,27.97,1,desktop
2633.0,101,0,0.0,1,mobile
2634.0,48,0,0.0,1,tablet
2635.0,63,0,0.0,1,mobile
2636.0,110,2,409.84,1,mobile
2637.0,126,1,110.26,1,mobile
2638.0,118,0,0.0,1,mobile
2639.0,123,1,434.46,1,mobile
2640.0,103,0,0.0,1,mobile
2641.0,109,2,190.04000000000002,1,desktop
2642.0,125,2,51.269999999999996,1,mobile
2643.0,46,0,0.0,1,desktop
2644.0,4,0,0.0,1,mobile
2645.0,26,0,0.0,1,mobile
2646.0,30,1,131.49,1,mobile
2647.0,125,1,577.06,1,desktop
2648.0,114,2,324.35999999999996,1,desktop
2649.0,116,0,0.0,1,mobile
2650.0,101,0,0.0,1,mobile
2651.0,111,0,0.0,1,mobile
2652.0,93,1,52.17,1,mobile
2653.0,46,0,0.0,1,mobile
2654.0,64,0,0.0,1,mobile
2655.0,54,1,365.17,1,tablet
2656.0,116,0,0.0,1,mobile
2657.0,110,0,0.0,1,mobile
2658.0,57,0,0.0,1,mobile
2659.0,60,0,0.0,1,mobile
2660.0,136,2,306.51,1,mobile
2661.0,31,1,247.56,1,desktop
2662.0,52,1,2174.7,1,desktop
2663.0,30,2,796.08,1,desktop
2664.0,129,0,0.0,1,mobile
2665.0,110,0,0.0,1,mobile
2666.0,144,0,0.0,1,desktop
2667.0,54,0,0.0,1,mobile
2668.0,67,1,159.85,1,mobile
2669.0,33,0,0.0,1,mobile
2670.0,92,1,58.73,1,mobile
2671.0,43,0,0.0,1,mobile
2672.0,187,0,0.0,2,desktop
2673.0,97,0,0.0,1,mobile
2674.0,82,2,9.81,1,mobile
2675.0,37,0,0.0,1,mobile
2676.0,31,0,0.0,1,tablet
2677.0,35,0,0.0,1,mobile
2678.0,63,0,0.0,1,desktop
2679.0,117,0,0.0,1,mobile
2680.0,148,2,293.58000000000004,1,mobile
2681.0,120,0,0.0,1,mobile
2682.0,52,0,0.0,1,desktop
2683.0,63,0,0.0,1,mobile
2684.0,111,1,23.09,1,mobile
2685.0,114,0,0.0,1,mobile
2686.0,120,1,80.43,1,mobile
2687.0,81,0,0.0,1,mobile
2688.0,48,0,0.0,1,mobile
2689.0,125,0,0.0,1,mobile
2690.0,116,0,0.0,1,mobile
2691.0,88,0,0.0,1,desktop
2692.0,45,1,34.29,1,desktop
2693.0,124,3,93.16,1,mobile
2694.0,100,0,0.0,1,desktop
2695.0,60,0,0.0,1,mobile
2696.0,59,1,123.55,1,mobile
2697.0,62,0,0.0,1,mobile
2698.0,75,0,0.0,1,mobile
2699.0,95,1,71.53,1,desktop
2700.0,30,0,0.0,1,mobile
2701.0,109,0,0.0,1,mobile
2702.0,104,1,23.23,1,desktop
2703.0,112,1,16.49,1,mobile
2704.0,121,0,0.0,1,desktop
2705.0,42,0,0.0,1,mobile
2706.0,72,0,0.0,1,mobile
2707.0,5,0,0.0,1,mobile
2708.0,76,0,0.0,1,tablet
2709.0,37,0,0.0,1,desktop
2710.0,118,2,1069.44,1,mobile
2711.0,43,1,49.74,1,mobile
2712.0,73,1,21.53,1,mobile
2713.0,130,0,0.0,1,mobile
2714.0,131,1,259.72,1,mobile
2715.0,83,0,0.0,1,mobile
2716.0,48,0,0.0,1,mobile
2717.0,27,0,0.0,1,desktop
2718.0,87,0,0.0,1,desktop
2719.0,64,0,0.0,1,mobile
2720.0,58,0,0.0,1,mobile
2721.0,42,2,969.8199999999999,1,mobile
2722.0,10,0,0.0,1,desktop
2723.0,60,0,0.0,1,mobile
2724.0,20,0,0.0,1,mobile
2725.0,124,2,350.68,1,mobile
2726.0,54,0,0.0,1,mobile
2727.0,57,0,0.0,1,mobile
2728.0,67,1,60.81,1,mobile
2729.0,54,0,0.0,1,mobile
2730.0,117,0,0.0,1,mobile
2731.0,114,1,683.56,1,mobile
2732.0,3,0,0.0,1,mobile
2733.0,94,1,150.59,1,desktop
2734.0,8,0,0.0,1,desktop
2735.0,35,0,0.0,2,tablet
2736.0,50,0,0.0,1,mobile
2737.0,51,1,17.66,1,mobile
2738.0,121,0,0.0,1,mobile
2739.0,102,1,33.37,1,mobile
2740.0,117,0,0.0,1,tablet
2741.0,107,1,195.86,1,mobile
2742.0,59,0,0.0,1,mobile
2743.0,73,0,0.0,1,desktop
2744.0,133,1,21.28,1,desktop
2745.0,110,1,11.04,1,mobile
2746.0,111,1,239.56,1,mobile
2747.0,47,0,0.0,1,mobile
2748.0,81,0,0.0,1,mobile
2749.0,50,0,0.0,1,mobile
2750.0,69,0,0.0,1,mobile
2751.0,46,0,0.0,1,tablet
2752.0,69,0,0.0,1,mobile
2753.0,118,0,0.0,1,mobile
2754.0,123,1,103.23,1,mobile
2755.0,127,1,125.5,1,desktop
2756.0,74,0,0.0,1,desktop
2757.0,66,1,867.85,1,mobile
2758.0,78,0,0.0,1,mobile
2759.0,42,1,222.02,1,mobile
2760.0,113,0,0.0,1,mobile
2761.0,127,1,22.24,1,tablet
2762.0,73,1,147.12,2,mobile
2763.0,79,0,0.0,1,mobile
2764.0,36,0,0.0,1,desktop
2765.0,47,1,85.28,1,mobile
2766.0,69,0,0.0,1,mobile
2767.0,113,2,132.63,1,desktop
2768.0,41,0,0.0,1,mobile
2769.0,9,0,0.0,1,desktop
2770.0,29,0,0.0,1,mobile
2771.0,132,1,6.51,1,tablet
2772.0,51,0,0.0,1,mobile
2773.0,67,1,5.7,1,mobile
2774.0,125,0,0.0,1,mobile
2775.0,115,1,54.07,1,mobile
2776.0,116,0,0.0,1,mobile
2777.0,147,0,0.0,1,desktop
2778.0,26,0,0.0,1,mobile
2779.0,84,1,509.85,1,mobile
2780.0,19,0,0.0,1,desktop
2781.0,54,2,779.8199999999999,1,desktop
2782.0,133,0,0.0,2,mobile
2783.0,40,0,0.0,1,mobile
2784.0,10,0,0.0,1,desktop
2785.0,17,1,209.92,1,mobile
2786.0,40,0,0.0,1,mobile
2787.0,68,1,135.83,1,desktop
2788.0,42,0,0.0,1,tablet
2789.0,102,1,460.76,1,mobile
2790.0,24,0,0.0,1,mobile
2791.0,101,2,2457.14,1,mobile
2792.0,117,0,0.0,2,mobile
2793.0,55,0,0.0,1,desktop
2794.0,61,0,0.0,1,desktop
2795.0,50,0,0.0,1,mobile
2796.0,106,1,20.05,1,desktop
2797.0,111,1,70.33,1,desktop
2798.0,80,2,5109.71,1,mobile
2799.0,36,0,0.0,1,desktop
2800.0,92,0,0.0,1,mobile
2801.0,41,0,0.0,1,mobile
2802.0,130,0,0.0,1,mobile
2803.0,114,0,0.0,1,mobile
2804.0,106,0,0.0,1,mobile
2805.0,52,0,0.0,1,mobile
2806.0,59,2,582.71,1,desktop
2807.0,120,1,9.58,1,mobile
2808.0,100,0,0.0,1,mobile
2809.0,34,0,0.0,1,mobile
2810.0,127,1,81.61,1,mobile
2811.0,96,0,0.0,1,mobile
2812.0,138,0,0.0,1,desktop
2813.0,122,0,0.0,1,desktop
2814.0,123,1,17.24,1,mobile
2815.0,69,0,0.0,1,desktop
2816.0,57,0,0.0,1,mobile
2817.0,124,0,0.0,1,mobile
2818.0,125,1,145.61,1,mobile
2819.0,51,0,0.0,1,mobile
2820.0,89,0,0.0,1,mobile
2821.0,129,0,0.0,1,desktop
2822.0,107,0,0.0,1,mobile
2823.0,72,0,0.0,1,mobile
2824.0,50,0,0.0,1,tablet
2825.0,114,2,2089.81,1,mobile
2826.0,122,1,59.62,1,desktop
2827.0,119,1,137.32,1,mobile
2828.0,107,0,0.0,1,desktop
2829.0,124,0,0.0,1,desktop
2830.0,54,0,0.0,1,mobile
2831.0,70,0,0.0,1,mobile
2832.0,128,3,141.45,1,tablet
2833.0,69,1,1558.44,1,desktop
2834.0,45,0,0.0,1,desktop
2835.0,39,0,0.0,1,tablet
2836.0,70,0,0.0,1,mobile
2837.0,119,1,64.24,1,mobile
2838.0,108,2,269.56,1,mobile
2839.0,120,0,0.0,1,mobile
2840.0,134,1,70.45,1,mobile
2841.0,23,0,0.0,1,desktop
2842.0,96,3,3290.41,2,mobile
2843.0,14,0,0.0,1,mobile
2844.0,109,1,1521.0,1,tablet
2845.0,137,1,298.07,1,mobile
2846.0,106,0,0.0,1,mobile
2847.0,72,2,18.23,1,mobile
2848.0,46,0,0.0,1,mobile
2849.0,117,0,0.0,1,desktop
2850.0,131,0,0.0,1,tablet
2851.0,126,1,28.32,1,mobile
2852.0,27,0,0.0,1,desktop
2853.0,22,0,0.0,1,desktop
2854.0,65,0,0.0,1,mobile
2855.0,139,0,0.0,1,mobile
2856.0,185,0,0.0,2,mobile
2857.0,74,1,77.73,1,mobile
2858.0,36,0,0.0,1,desktop
2859.0,131,0,0.0,1,desktop
2860.0,47,1,317.65,1,mobile
2861.0,42,0,0.0,1,mobile
2862.0,36,0,0.0,1,mobile
2863.0,139,0,0.0,1,mobile
2864.0,88,1,15.7,1,mobile
2865.0,28,0,0.0,1,tablet
2866.0,78,0,0.0,1,mobile
2867.0,58,0,0.0,1,desktop
2868.0,112,0,0.0,1,mobile
2869.0,133,0,0.0,1,desktop
2870.0,101,0,0.0,1,desktop
2871.0,117,1,1.99,1,desktop
2872.0,124,0,0.0,1,desktop
2873.0,34,0,0.0,1,desktop
2874.0,53,1,280.75,1,desktop
2875.0,39,0,0.0,1,desktop
2876.0,105,0,0.0,1,desktop
2877.0,126,0,0.0,1,mobile
2878.0,116,1,71.97,1,desktop
2879.0,113,1,1559.01,1,desktop
2880.0,111,0,0.0,1,desktop
2881.0,29,0,0.0,1,desktop
2882.0,61,0,0.0,1,mobile
2883.0,37,0,0.0,1,mobile
2884.0,124,0,0.0,1,mobile
2885.0,127,0,0.0,1,mobile
2886.0,94,0,0.0,1,mobile
2887.0,111,0,0.0,1,mobile
2888.0,95,0,0.0,1,mobile
2889.0,124,5,2789.02,1,tablet
2890.0,106,1,100.96,1,desktop
2891.0,101,0,0.0,1,mobile
2892.0,105,1,213.95,1,mobile
2893.0,55,0,0.0,1,desktop
2894.0,82,0,0.0,1,mobile
2895.0,26,0,0.0,1,mobile
2896.0,92,0,0.0,1,desktop
2897.0,107,1,176.09,1,desktop
2898.0,134,1,98.06,1,desktop
2899.0,110,0,0.0,1,mobile
2900.0,127,1,232.13,1,mobile
2901.0,129,2,122.14,1,desktop
2902.0,60,0,0.0,1,mobile
2903.0,46,0,0.0,1,mobile
2904.0,123,1,268.41,1,tablet
2905.0,98,1,82.74,1,mobile
2906.0,113,0,0.0,1,mobile
2907.0,129,2,669.6700000000001,1,mobile
2908.0,126,0,0.0,1,mobile
2909.0,47,1,27.96,1,mobile
2910.0,66,0,0.0,1,mobile
2911.0,114,0,0.0,1,mobile
2912.0,41,0,0.0,1,mobile
2913.0,72,0,0.0,1,mobile
2914.0,49,0,0.0,1,desktop
2915.0,36,0,0.0,1,mobile
2916.0,35,0,0.0,1,desktop
2917.0,138,1,376.11,1,desktop
2918.0,125,0,0.0,1,desktop
2919.0,112,2,150.13,1,desktop
2920.0,50,0,0.0,1,mobile
2921.0,58,0,0.0,1,desktop
2922.0,62,0,0.0,1,mobile
2923.0,75,0,0.0,1,mobile
2924.0,41,0,0.0,1,mobile
2925.0,70,0,0.0,1,desktop
2926.0,118,0,0.0,1,desktop
2927.0,73,0,0.0,1,desktop
2928.0,48,0,0.0,1,mobile
2929.0,131,0,0.0,1,desktop
2930.0,72,0,0.0,1,desktop
2931.0,62,0,0.0,1,mobile
2932.0,33,0,0.0,1,mobile
2933.0,84,1,104.15,1,desktop
2934.0,81,0,0.0,1,desktop
2935.0,29,0,0.0,1,desktop
2936.0,99,0,0.0,1,mobile
2937.0,115,0,0.0,1,desktop
2938.0,62,0,0.0,1,mobile
2939.0,38,0,0.0,1,mobile
2940.0,115,0,0.0,1,mobile
2941.0,134,4,1301.85,1,desktop
2942.0,73,0,0.0,1,desktop
2943.0,74,0,0.0,1,mobile
2944.0,53,0,0.0,1,mobile
2945.0,72,0,0.0,1,tablet
2946.0,62,1,35.11,1,mobile
2947.0,55,1,218.27,1,mobile
2948.0,115,0,0.0,1,desktop
2949.0,79,0,0.0,1,mobile
2950.0,55,1,54.37,1,desktop
2951.0,61,0,0.0,1,mobile
2952.0,59,0,0.0,1,mobile
2953.0,121,0,0.0,1,tablet
2954.0,132,2,175.1,1,desktop
2955.0,48,0,0.0,1,mobile
2956.0,62,0,0.0,1,mobile
2957.0,119,2,140.41,1,tablet
2958.0,104,1,10.17,1,desktop
2959.0,123,0,0.0,1,mobile
2960.0,70,1,61.83,1,mobile
2961.0,30,2,34.29,1,mobile
2962.0,116,2,460.67999999999995,1,mobile
2963.0,130,1,387.41,1,mobile
2964.0,114,0,0.0,1,tablet
2965.0,128,1,38.49,1,mobile
2966.0,119,3,210.45000000000002,1,mobile
2967.0,119,1,363.81,1,mobile
2968.0,132,1,34.62,1,mobile
2969.0,116,0,0.0,1,mobile
2970.0,144,3,174.56,1,mobile
2971.0,116,0,0.0,1,mobile
2972.0,116,0,0.0,1,mobile
2973.0,113,0,0.0,1,mobile
2974.0,134,1,102.97,1,mobile
2975.0,138,0,0.0,1,desktop
2976.0,111,0,0.0,1,mobile
2977.0,125,0,0.0,1,desktop
2979.0,19,0,0.0,1,mobile
2980.0,97,0,0.0,1,mobile
2981.0,105,0,0.0,1,mobile
2982.0,47,0,0.0,1,mobile
2983.0,50,2,352.13,1,mobile
2984.0,145,1,334.52,1,mobile
2985.0,137,2,35.370000000000005,1,desktop
2986.0,124,0,0.0,1,desktop
2987.0,127,0,0.0,1,desktop
2988.0,88,0,0.0,1,mobile
2989.0,42,0,0.0,1,mobile
2990.0,130,1,608.44,1,mobile
2991.0,45,2,74.96,1,mobile
2992.0,102,3,1562.7399999999998,1,mobile
2993.0,135,2,38.26,1,mobile
2994.0,12,0,0.0,1,mobile
2995.0,91,1,228.18,1,mobile
2996.0,143,0,0.0,1,tablet
2997.0,123,0,0.0,1,desktop
2998.0,62,1,40.11,1,desktop
2999.0,45,0,0.0,1,desktop
3000.0,118,1,34.82,1,desktop
3001.0,78,0,0.0,1,mobile
3002.0,51,0,0.0,1,mobile
3003.0,112,0,0.0,1,mobile
3004.0,105,1,352.94,1,mobile
3005.0,14,0,0.0,1,mobile
3006.0,67,1,139.87,1,mobile
3007.0,45,0,0.0,1,mobile
3008.0,121,3,490.95000000000005,1,desktop
3009.0,45,0,0.0,1,mobile
3010.0,64,0,0.0,1,mobile
3011.0,38,0,0.0,1,mobile
3012.0,87,0,0.0,1,mobile
3013.0,122,2,9.94,1,desktop
3014.0,125,1,51.85,1,mobile
3015.0,77,0,0.0,1,desktop
3016.0,35,1,200.28,1,mobile
3017.0,57,0,0.0,1,desktop
3018.0,65,1,36.31,1,mobile
3019.0,29,1,56.53,1,desktop
3020.0,68,0,0.0,1,mobile
3021.0,29,1,88.61,1,desktop
3022.0,64,0,0.0,1,mobile
3023.0,43,0,0.0,1,mobile
3024.0,122,1,216.02,1,mobile
3025.0,134,1,22.41,1,desktop
3026.0,122,1,193.42,1,mobile
3027.0,105,1,119.32,1,mobile
3028.0,37,0,0.0,1,mobile
3029.0,40,0,0.0,1,desktop
3030.0,21,1,398.98,1,mobile
3031.0,69,1,164.6,1,desktop
3032.0,45,0,0.0,1,mobile
3033.0,11,0,0.0,1,desktop
3034.0,76,1,273.76,1,mobile
3035.0,22,0,0.0,1,mobile
3036.0,42,0,0.0,1,mobile
3037.0,92,0,0.0,1,mobile
3038.0,91,1,1066.26,1,desktop
3039.0,39,0,0.0,1,mobile
3040.0,101,0,0.0,1,mobile
3041.0,140,0,0.0,1,mobile
3042.0,117,2,85.78,1,mobile
3043.0,93,0,0.0,1,desktop
3044.0,26,1,834.01,1,mobile
3045.0,109,0,0.0,1,desktop
3046.0,50,0,0.0,1,desktop
3047.0,61,0,0.0,1,mobile
3048.0,7,0,0.0,1,desktop
3049.0,125,2,826.96,1,mobile
3050.0,109,0,0.0,1,mobile
3051.0,121,2,731.36,1,desktop
3052.0,120,2,81.29,1,mobile
3053.0,121,1,53.18,1,mobile
3054.0,120,0,0.0,1,mobile
3055.0,117,0,0.0,1,mobile
3056.0,123,4,675.4300000000001,1,desktop
3057.0,24,0,0.0,1,mobile
3058.0,39,0,0.0,1,mobile
3059.0,48,0,0.0,1,mobile
3060.0,118,0,0.0,1,mobile
3061.0,128,0,0.0,1,mobile
3062.0,19,0,0.0,1,desktop
3063.0,26,0,0.0,1,mobile
3064.0,5,0,0.0,1,mobile
3065.0,69,2,21.09,1,desktop
3066.0,117,0,0.0,1,desktop
3067.0,49,0,0.0,1,mobile
3068.0,51,0,0.0,1,mobile
3069.0,30,1,41.56,1,mobile
3070.0,50,1,105.57,1,desktop
3071.0,90,1,721.38,1,tablet
3072.0,2,0,0.0,1,tablet
3073.0,75,1,154.91,1,mobile
3074.0,41,1,7.73,1,desktop
3075.0,130,2,15.36,1,desktop
3076.0,55,1,12.02,1,desktop
3077.0,52,0,0.0,1,mobile
3078.0,127,0,0.0,1,desktop
3079.0,110,3,57.54,1,mobile
3080.0,124,1,12.21,1,desktop
3081.0,124,0,0.0,1,mobile
3082.0,123,0,0.0,1,mobile
3083.0,54,0,0.0,1,mobile
3084.0,68,0,0.0,1,desktop
3085.0,111,1,63.12,1,desktop
3086.0,125,0,0.0,1,mobile
3087.0,116,1,592.05,1,desktop
3088.0,116,0,0.0,1,desktop
3089.0,54,0,0.0,1,mobile
3090.0,164,0,0.0,2,mobile
3091.0,29,0,0.0,1,mobile
3092.0,74,3,1521.9,1,desktop
3093.0,65,2,393.61,1,mobile
3094.0,56,0,0.0,1,mobile
3095.0,46,0,0.0,1,mobile
3096.0,76,0,0.0,1,mobile
3097.0,61,0,0.0,1,mobile
3098.0,62,0,0.0,1,mobile
3099.0,117,0,0.0,1,mobile
3100.0,142,4,1396.28,1,mobile
3101.0,128,0,0.0,1,mobile
3102.0,113,0,0.0,1,desktop
3103.0,41,0,0.0,1,mobile
3104.0,45,0,0.0,1,mobile
3105.0,36,0,0.0,1,mobile
3106.0,41,0,0.0,1,mobile
3107.0,74,0,0.0,1,mobile
3108.0,131,0,0.0,1,desktop
3109.0,108,0,0.0,1,mobile
3110.0,90,1,11.51,1,desktop
3111.0,49,0,0.0,1,mobile
3112.0,41,1,68.08,1,mobile
3113.0,60,0,0.0,1,mobile
3114.0,41,1,57.83,1,tablet
3115.0,50,0,0.0,1,mobile
3116.0,41,1,47.74,1,mobile
3117.0,24,0,0.0,1,mobile
3118.0,42,0,0.0,1,mobile
3119.0,70,0,0.0,1,mobile
3120.0,29,0,0.0,1,mobile
3121.0,87,1,77.35,1,desktop
3122.0,120,2,1361.8600000000001,1,desktop
3123.0,137,0,0.0,1,mobile
3124.0,115,1,112.28,1,mobile
3125.0,102,0,0.0,1,mobile
3126.0,29,1,5.72,1,mobile
3127.0,32,0,0.0,1,mobile
3128.0,50,0,0.0,1,mobile
3129.0,82,0,0.0,1,desktop
3130.0,127,0,0.0,1,desktop
3131.0,104,0,0.0,1,mobile
3132.0,114,0,0.0,1,mobile
3133.0,114,0,0.0,1,mobile
3134.0,87,0,0.0,1,mobile
3135.0,38,0,0.0,1,mobile
3136.0,74,1,220.0,1,desktop
3137.0,53,0,0.0,1,mobile
3138.0,111,1,158.38,1,mobile
3139.0,7,0,0.0,1,mobile
3140.0,114,0,0.0,1,mobile
3141.0,130,0,0.0,2,mobile
3142.0,52,0,0.0,1,tablet
3143.0,25,0,0.0,1,mobile
3144.0,62,0,0.0,1,desktop
3145.0,28,1,582.73,1,mobile
3146.0,43,0,0.0,1,desktop
3147.0,89,1,121.46,1,mobile
3148.0,126,1,984.83,1,mobile
3149.0,140,1,433.35,1,mobile
3150.0,126,0,0.0,1,desktop
3151.0,131,1,155.56,1,mobile
3152.0,239,1,251.71,2,mobile
3153.0,23,0,0.0,1,mobile
3154.0,97,1,57.22,1,mobile
3155.0,112,0,0.0,1,mobile
3156.0,119,2,616.52,1,mobile
3157.0,111,0,0.0,1,mobile
3158.0,78,0,0.0,1,mobile
3159.0,54,0,0.0,1,desktop
3160.0,109,0,0.0,1,tablet
3161.0,113,2,258.08,1,desktop
3162.0,11,0,0.0,1,desktop
3163.0,95,0,0.0,1,mobile
3164.0,94,2,22.99,1,mobile
3165.0,108,0,0.0,1,mobile
3166.0,67,2,2336.3900000000003,1,mobile
3167.0,53,1,1295.14,1,desktop
3168.0,129,0,0.0,1,mobile
3169.0,126,0,0.0,1,desktop
3170.0,41,0,0.0,1,mobile
3171.0,81,0,0.0,1,desktop
3172.0,118,0,0.0,1,mobile
3173.0,108,1,567.94,1,tablet
3174.0,120,1,217.58,1,mobile
3175.0,124,1,725.4,1,desktop
3176.0,127,1,72.8,1,mobile
3177.0,130,2,2814.8,1,desktop
3178.0,117,1,150.06,1,mobile
3179.0,53,0,0.0,1,mobile
3180.0,89,1,45.17,1,desktop
3181.0,131,1,716.07,1,mobile
3182.0,55,0,0.0,1,mobile
3183.0,44,0,0.0,1,desktop
3184.0,7,0,0.0,1,desktop
3185.0,119,3,1599.09,1,tablet
3186.0,130,0,0.0,1,mobile
3187.0,126,2,138.06,1,mobile
3188.0,132,0,0.0,1,mobile
3189.0,128,0,0.0,1,tablet
3190.0,127,3,129.47,1,mobile
3191.0,58,0,0.0,1,desktop
3192.0,54,0,0.0,1,mobile
3193.0,126,1,4875.74,1,mobile
3194.0,119,0,0.0,1,desktop
3195.0,42,1,3476.91,1,mobile
3196.0,58,0,0.0,1,mobile
3197.0,107,0,0.0,1,desktop
3198.0,49,0,0.0,1,mobile
3199.0,70,0,0.0,1,desktop
3200.0,70,1,961.39,1,mobile
3201.0,38,0,0.0,1,mobile
3202.0,102,0,0.0,1,mobile
3203.0,113,1,65.1,1,desktop
3204.0,13,0,0.0,1,desktop
3205.0,83,0,0.0,1,mobile
3206.0,14,0,0.0,1,desktop
3207.0,13,0,0.0,1,mobile
3208.0,47,1,141.8,1,mobile
3209.0,11,0,0.0,1,mobile
3210.0,171,1,37.77,2,desktop
3211.0,52,0,0.0,1,mobile
3212.0,139,0,0.0,1,desktop
3213.0,139,0,0.0,1,mobile
3214.0,125,1,501.58,1,desktop
3215.0,111,0,0.0,1,mobile
3216.0,121,1,8.71,1,mobile
3217.0,28,0,0.0,1,mobile
3218.0,84,3,14133.76,1,desktop
3219.0,119,1,121.18,1,mobile
3220.0,42,0,0.0,1,mobile
3221.0,86,1,257.94,1,mobile
3222.0,106,0,0.0,1,desktop
3223.0,46,1,120.87,1,mobile
3224.0,24,0,0.0,1,mobile
3225.0,7,0,0.0,1,desktop
3226.0,50,0,0.0,1,desktop
3227.0,119,1,385.01,1,mobile
3228.0,43,0,0.0,1,mobile
3229.0,72,1,78.58,1,mobile
3230.0,1,0,0.0,1,mobile
3231.0,22,0,0.0,1,desktop
3232.0,87,0,0.0,1,mobile
3233.0,119,0,0.0,1,desktop
3234.0,97,0,0.0,1,desktop
3235.0,16,0,0.0,1,mobile
3236.0,125,3,11.709999999999999,1,mobile
3237.0,123,0,0.0,1,mobile
3238.0,121,0,0.0,1,mobile
3239.0,46,1,65.95,1,desktop
3240.0,43,0,0.0,1,mobile
3241.0,19,0,0.0,1,mobile
3242.0,19,0,0.0,1,mobile
3243.0,9,0,0.0,1,tablet
3244.0,31,0,0.0,1,desktop
3245.0,54,1,84.8,1,desktop
3246.0,114,3,321.02,1,tablet
3247.0,133,0,0.0,1,desktop
3248.0,131,0,0.0,1,mobile
3249.0,115,0,0.0,1,mobile
3250.0,63,0,0.0,1,mobile
3251.0,50,0,0.0,1,mobile
3252.0,121,0,0.0,1,mobile
3253.0,119,0,0.0,1,mobile
3254.0,40,0,0.0,1,mobile
3255.0,73,2,1276.41,1,mobile
3256.0,30,0,0.0,1,desktop
3257.0,12,0,0.0,1,desktop
3258.0,120,1,689.48,1,desktop
3259.0,129,0,0.0,1,mobile
3260.0,129,2,192.29,1,mobile
3261.0,104,2,662.48,1,mobile
3262.0,112,0,0.0,1,mobile
3263.0,108,2,386.2,1,desktop
3264.0,129,1,2638.29,1,mobile
3265.0,14,0,0.0,1,mobile
3266.0,109,1,17.19,1,mobile
3267.0,118,1,10.26,1,mobile
3268.0,53,0,0.0,1,mobile
3269.0,50,0,0.0,1,mobile
3270.0,101,1,4.21,1,mobile
3271.0,19,0,0.0,1,mobile
3272.0,107,0,0.0,1,desktop
3273.0,126,1,4298.07,2,mobile
3274.0,72,1,6266.99,1,mobile
3275.0,56,0,0.0,1,mobile
3276.0,89,1,54.16,1,desktop
3277.0,106,0,0.0,1,mobile
3278.0,122,0,0.0,1,desktop
3279.0,18,0,0.0,1,desktop
3280.0,75,0,0.0,1,desktop
3281.0,14,0,0.0,1,desktop
3282.0,125,1,12.9,2,mobile
3283.0,105,0,0.0,1,desktop
3284.0,110,0,0.0,1,mobile
3285.0,46,0,0.0,1,mobile
3286.0,13,0,0.0,1,mobile
3287.0,50,0,0.0,1,desktop
3288.0,105,0,0.0,1,desktop
3289.0,126,1,97.5,1,mobile
3290.0,29,0,0.0,1,mobile
3291.0,22,0,0.0,1,desktop
3292.0,18,0,0.0,1,desktop
3293.0,41,0,0.0,1,desktop
3294.0,110,0,0.0,1,tablet
3295.0,119,1,34.91,1,mobile
3296.0,130,0,0.0,1,mobile
3297.0,156,2,25.88,1,mobile
3298.0,125,0,0.0,1,mobile
3299.0,123,0,0.0,1,mobile
3300.0,129,2,552.8100000000001,1,desktop
3301.0,51,0,0.0,1,desktop
3302.0,62,1,74.88,1,desktop
3303.0,126,0,0.0,1,mobile
3304.0,129,0,0.0,1,tablet
3305.0,34,0,0.0,1,mobile
3306.0,48,0,0.0,1,mobile
3307.0,44,1,234.17,1,mobile
3308.0,119,3,7087.29,1,desktop
3309.0,45,0,0.0,1,tablet
3310.0,36,0,0.0,1,mobile
3311.0,52,0,0.0,1,desktop
3312.0,51,1,1585.69,1,mobile
3313.0,58,1,731.94,1,desktop
3314.0,17,0,0.0,1,mobile
3315.0,128,1,1121.34,1,desktop
3316.0,118,0,0.0,1,desktop
3317.0,47,1,363.9,1,mobile
3318.0,74,0,0.0,1,mobile
3319.0,94,1,227.05,1,mobile
3320.0,37,0,0.0,1,tablet
3321.0,57,0,0.0,1,mobile
3322.0,57,0,0.0,1,mobile
3323.0,99,0,0.0,1,mobile
3324.0,42,0,0.0,1,mobile
3325.0,56,0,0.0,1,mobile
3326.0,30,0,0.0,1,mobile
3327.0,118,1,37.77,1,mobile
3328.0,66,0,0.0,1,desktop
3329.0,58,1,5.89,1,mobile
3330.0,59,0,0.0,1,desktop
3331.0,68,1,396.0,1,mobile
3332.0,128,1,214.85,1,mobile
3333.0,128,1,1224.07,1,mobile
3334.0,106,0,0.0,1,desktop
3335.0,17,0,0.0,1,mobile
3336.0,40,0,0.0,1,mobile
